circ_name	circ_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	M300_1SF	M300_2SF	M300_3SF	M300_1PF	M300_2PF	M300_3PF	Y300_1SF	Y300_2SF	Y300_3SF	Y300_1PF	Y300_2PF	Y300_3PF
sus_circCOP1_49	9:118068519|118083148	7.37993997248067	-2.16709923361125	0.558971544408761	-3.87694016857951	0.000105778356917938	0.00917200720630378	0.965893149275744	2.85965444358932	6.25408996676349	0	1.20874377810866	4.67663669708307	17.3958952523203	9.82757756533151	10.7301978596305	11.5478291103675	13.0515428262615	10.0412190210365
sus_circCPSF3_5	3:126871893|126883162	3.43319988728928	-2.81914939821802	0.844731213591479	-3.33733305086722	0.000845865217252475	0.0450234792866268	0.965893149275744	0	2.5016359867054	0	0	1.55887889902769	7.35980183752014	5.8965465391989	5.8528351961621	3.60869659698984	7.17834855444381	6.27576188814778
sus_circCSNK1G3_3	2:127051486|127065981	2.73957576707663	-4.82176982691015	1.04541564830864	-4.61229926557078	3.98239067186748e-06	0.000792938231554059	0	0	0	0	0	0	4.68351026024009	5.8965465391989	3.90189013077473	3.60869659698984	9.13607997838302	5.64818569933301
sus_circDARS2_1	9:116111679|116120575	1.5089762803202	-3.93756579164575	1.17233184828609	-3.35874675536824	0.000782967838265179	0.0423506804393149	0	0	0	0	0	0	4.01443736592008	3.9310310261326	2.92641759808105	2.1652179581939	1.30515428262615	3.76545713288867
sus_circDCP2_10	2:116750435|116783960	7.03330404882557	-2.51508807819923	0.589997120323426	-4.26288195579751	2.01807138955522e-05	0.00273131332362892	3.86357259710298	0.953218147863106	2.5016359867054	2.54808706380633	0	2.33831834854153	8.69794762616016	17.6896396175967	9.75472532693683	7.93913251337764	13.0515428262615	15.0618285315547
sus_circDCUN1D4_6	8:39008497|39032833	6.13795012374634	-6.01910826658602	0.966908545573874	-6.22510608075513	4.81230292116189e-10	3.69584864345233e-07	0	0	0	0	0	0	18.7340410409604	5.8965465391989	6.82830772885578	11.5478291103675	13.7041199675745	16.944557097999
sus_circDISP1_9	10:11693303|11694808	13.5050533152618	-1.61613005834787	0.405847752427478	-3.9821091743921	6.83063885174051e-05	0.00658277969443179	6.76125204493021	9.53218147863106	6.25408996676349	3.8221305957095	6.04371889054329	7.79439449513845	21.4103326182404	9.82757756533151	14.6320879904052	20.2087009431431	30.6711256417144	25.1030475525911
sus_circDMD_100	X:28437952|28486118	13.0778392407333	-1.91714034356967	0.513968189824345	-3.73007587147539	0.000191422119213182	0.0147012187555724	10.6248246420332	2.85965444358932	5.00327197341079	2.54808706380633	4.83497511243463	5.45607614659691	13.3814578864003	51.1034033397238	21.460395719261	17.3217436655512	9.7886571196961	12.5515237762956
sus_circENSSSCG00000028485_2	6:168716698|168717962	23.1410228239833	-7.91337270851207	0.913801548811529	-8.6598372686105	4.72438215262493e-18	2.53982784525116e-14	0	0	0	0	0	0	47.5041754967209	23.5861861567956	36.0924837096663	56.2956669130415	32.6288570656537	81.5849045459212
sus_circENSSSCG00000041410_2	7:23022971|23023608	7.39470872902179	-6.23259433687241	0.96714962202894	-6.44429175684041	1.16141477913429e-10	1.04062764210432e-07	0	0	0	0	0	0	16.7268223580003	19.655155130663	14.6320879904052	20.9304402625411	12.3989656849484	4.39303332170345
sus_circENSSSCG00000041410_4	7:23022971|23026682	3.19811655997302	-4.98563902560494	1.1193223437681	-4.45415840518399	8.42229037136074e-06	0.0014149447823886	0	0	0	0	0	0	5.3525831545601	11.7930930783978	11.7056703923242	4.3304359163878	4.56803998919151	0.627576188814778
sus_circENSSSCG00000043604_6	X:59556112|59571888	9.76010712092051	-6.68125788936969	1.01484837916062	-6.58350353271071	4.59489665224593e-11	4.94043288049482e-08	0	0	0	0	0	0	35.4608633989607	0	16.5830330557926	21.652179581939	19.5773142393922	23.8478951749616
sus_circENSSSCG00000050244_52	12:59319172|59323398	41.9942674541549	-1.04084634478546	0.2597292901453	-4.00742767287889	6.13836507650052e-05	0.00634612512524362	17.3860766869634	35.2690714709349	27.5179958537594	31.8510882975792	30.2185944527164	24.1626229349292	72.2598725865614	45.2068568005249	46.8226815692968	57.0174062324394	52.2061713050459	64.0127712591074
sus_circETFA_15	7:56509179|56519340	4.96913032165809	-2.23459081674464	0.644756115891696	-3.46579235414341	0.000528671407236511	0.0312322800582801	2.89767944782723	1.90643629572621	3.7524539800581	0	1.20874377810866	0.779439449513845	10.7051663091202	7.86206205226521	8.77925279424315	5.77391455518374	7.17834855444381	8.7860666434069
sus_circFAM13A_16	8:130257256|130264004	8.38766619301911	-2.39787225984048	0.556040436626626	-4.31240626021346	1.61487355884257e-05	0.00241286597187953	1.93178629855149	1.90643629572621	3.7524539800581	5.09617412761267	3.62623133432597	0.779439449513845	24.0866241955205	7.86206205226521	15.6075605230989	13.7130470685614	8.48350283706995	13.8066761539251
sus_circFIG4_27	1:75753869|75759232	3.24208339705154	-3.44130807602777	1.04646814928277	-3.28849767514317	0.00100723616359165	0.0474991369777956	0	0	1.2508179933527	1.27404353190317	0	0.779439449513845	0.669072894320013	11.7930930783978	6.82830772885578	3.60869659698984	3.91546284787844	8.7860666434069
sus_circFIG4_6	1:75718076|75739270	3.59745331404791	-5.24951542070038	1.06346715869091	-4.93622711129352	7.96483515143067e-07	0.000194631608064051	0	0	0	0	0	0	7.35980183752014	3.9310310261326	1.95094506538737	5.05217523578577	10.4412342610092	14.4342523427399
sus_circGPSM2_28	4:111151356|111151658	5.57902972176696	-3.06628804929081	0.939214166626346	-3.26473786091292	0.00109565425492709	0.0490853106207336	0.965893149275744	1.90643629572621	0	1.27404353190317	2.41748755621732	0.779439449513845	2.00721868296004	0	0.975472532693683	12.2695684297654	27.4082399351491	16.944557097999
sus_circGTF2I_94	3:11792080|11794655	6.2400981690833	-2.29107445131399	0.701268742837299	-3.26704202164268	0.00108677547624345	0.0490853106207336	6.76125204493021	2.85965444358932	1.2508179933527	1.27404353190317	0	0	10.7051663091202	19.655155130663	10.7301978596305	10.8260897909695	3.91546284787844	6.90333807696256
sus_circHEBP1_1	5:59503417|59504763	2.20696919889053	-4.497915457745	1.11276637397527	-4.04210224440603	5.29741232093334e-05	0.00605933800794418	0	0	0	0	0	0	1.33814578864003	3.9310310261326	7.80378026154947	5.05217523578577	5.22061713050459	3.13788094407389
sus_circHMMR_6	16:60299435|60314538	6.65664300824358	-5.09335645320186	1.11458537900475	-4.56973198208459	4.88348339594733e-06	0.000937628812021887	0	0	0	1.27404353190317	0	0.779439449513845	0.669072894320013	19.655155130663	2.92641759808105	5.05217523578577	31.3237027830275	18.1997094756286
sus_circHPS5_16	2:40910438|40920659	6.17036390232063	-2.48268374428584	0.738167941456871	-3.36330475065869	0.00077015293667248	0.0423204276706545	0	3.81287259145243	3.7524539800581	0	2.41748755621732	1.55887889902769	12.0433120977602	0	16.5830330557926	12.9913077491634	4.56803998919151	16.3169809091842
sus_circHSPBAP1_18	13:137806868|137808141	7.21899298849017	-5.22740384314499	0.934089264388564	-5.59625727693888	2.19028601434135e-08	1.17664851736474e-05	1.93178629855149	0	0	0	0	0	13.3814578864003	11.7930930783978	19.5094506538737	8.66087183277561	15.6618513915138	15.6894047203695
sus_circLGALS12_1	2:8472307|8472709	4.08884240184028	-4.31064297590136	1.04842642570203	-4.1115359840486	3.93035602186052e-05	0.00469546532744936	0	0	2.5016359867054	0	0	0	4.68351026024009	11.7930930783978	16.5830330557926	5.77391455518374	5.22061713050459	2.51030475525911
sus_circLGR4_9	2:32949754|32963491	4.24176085023891	-4.94782052196075	0.983582200245187	-5.03040876576189	4.89435242111687e-07	0.00014617799231069	0	0	0	1.27404353190317	0	0	5.3525831545601	5.8965465391989	9.75472532693683	10.8260897909695	5.87319427181766	11.9239475874808
sus_circLRRIQ3_6	6:138964559|138981411	21.0520796182586	-2.05353932041509	0.484791353822887	-4.23592397888625	2.27613781140832e-05	0.00291345639860264	17.3860766869634	4.76609073931553	5.00327197341079	17.8366094466443	1.20874377810866	3.11775779805538	40.1443736592008	39.310310261326	27.3132309154231	32.4782693729085	17.619582815453	46.4406379722936
sus_circMRS2_13	7:19265492|19273195	10.9626325028755	-2.4901728015687	0.588773406189575	-4.22942472501366	2.34289654842055e-05	0.00292916554518811	2.89767944782723	1.90643629572621	5.00327197341079	3.8221305957095	0	6.23551559611076	38.8062278705607	7.86206205226521	9.75472532693683	30.3130514147146	12.3989656849484	12.5515237762956
sus_circNONO_1	X:57305746|57307466	7.43776789538327	-2.25921139688894	0.683424906024577	-3.3057200242095	0.000947326942489294	0.0466991249687393	6.76125204493021	0.953218147863106	2.5016359867054	0	1.20874377810866	3.11775779805538	3.34536447160006	25.5517016698619	13.6566154577116	14.4347863879593	3.91546284787844	13.8066761539251
sus_circPAN3_48	11:5587551|5602241	6.16117150176621	-3.73172246736247	0.823274419212367	-4.53278078399744	5.82122193390599e-06	0.00107913410747168	1.93178629855149	0.953218147863106	2.5016359867054	0	0	0	23.4175513012004	5.8965465391989	12.6811429250179	9.38261115217358	5.87319427181766	11.296371398666
sus_circPATJ_22	6:150318008|150327395	2.62653402221125	-4.153319425969	1.18581014975368	-3.50251634026892	0.000460885513104516	0.0278395563870773	0	0	0	1.27404353190317	0	0	10.7051663091202	11.7930930783978	2.92641759808105	2.88695727759187	1.30515428262615	0.627576188814778
sus_circPKD2_11	8:131006241|131011078	5.43881820508164	-5.80081243088505	0.975468579092776	-5.94669326640949	2.73613437819144e-09	1.83868230214465e-06	0	0	0	0	0	0	12.7123849920802	9.82757756533151	18.53397812118	9.38261115217358	9.7886571196961	5.02060951051823
